Player Name1,Venue,avg_batting_points,avg_bowling_points
Mohammad Asif,"Punjab Cricket Association Stadium, Mohali",60.0,60.0
Mohammad Asif,"Rajiv Gandhi International Stadium, Uppal",70.0,70.0
Mohammad Asif,Wankhede Stadium,31.0,31.0
Mohammad Hafeez,Eden Gardens,13.833333333333334,13.833333333333334
Mohammad Hafeez,M Chinnaswamy Stadium,9.0,9.0
Mohammad Hafeez,"MA Chidambaram Stadium, Chepauk",11.0,11.0
Mohammad Hafeez,"Punjab Cricket Association Stadium, Mohali",26.5,26.5
Mohammad Hafeez,Wankhede Stadium,9.0,9.0
Mohammad Nabi,Arun Jaitley Stadium,45.0,45.0
Mohammad Nabi,"Arun Jaitley Stadium, Delhi",17.0,17.0
Mohammad Nabi,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",10.5,10.5
Mohammad Nabi,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,24.0,24.0
Mohammad Nabi,Green Park,10.0,10.0
Mohammad Nabi,M.Chinnaswamy Stadium,3.0,3.0
Mohammad Nabi,"MA Chidambaram Stadium, Chepauk, Chennai",40.5,40.5
Mohammad Nabi,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.0,0.0
Mohammad Nabi,Punjab Cricket Association IS Bindra Stadium,6.5,6.5
Mohammad Nabi,Rajiv Gandhi International Stadium,33.714285714285715,33.714285714285715
Mohammad Nabi,"Rajiv Gandhi International Stadium, Uppal",28.0,28.0
Mohammad Nabi,"Sawai Mansingh Stadium, Jaipur",20.0,20.0
Mohammad Nabi,Sheikh Zayed Stadium,12.5,12.5
Mohammad Nabi,Wankhede Stadium,39.5,39.5
Mohammad Nabi,"Wankhede Stadium, Mumbai",4.0,4.0
Mohammad Nabi,"Zayed Cricket Stadium, Abu Dhabi",2.0,2.0
Mohammed Shami,Arun Jaitley Stadium,64.0,64.0
Mohammed Shami,"Arun Jaitley Stadium, Delhi",92.0,92.0
Mohammed Shami,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",10.0,10.0
Mohammed Shami,"Brabourne Stadium, Mumbai",24.0,24.0
Mohammed Shami,"Dr DY Patil Sports Academy, Mumbai",36.0,36.0
Mohammed Shami,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,-5.0,-5.0
Mohammed Shami,Dubai International Cricket Stadium,49.0,49.0
Mohammed Shami,Eden Gardens,22.333333333333332,22.333333333333332
Mohammed Shami,"Eden Gardens, Kolkata",62.5,62.5
Mohammed Shami,Feroz Shah Kotla,17.61904761904762,17.61904761904762
Mohammed Shami,Green Park,34.0,34.0
Mohammed Shami,M Chinnaswamy Stadium,40.333333333333336,40.333333333333336
Mohammed Shami,"M Chinnaswamy Stadium, Bengaluru",33.0,33.0
Mohammed Shami,M.Chinnaswamy Stadium,25.0,25.0
Mohammed Shami,MA Chidambaram Stadium,4.0,4.0
Mohammed Shami,"MA Chidambaram Stadium, Chepauk",7.0,7.0
Mohammed Shami,"MA Chidambaram Stadium, Chepauk, Chennai",27.4,27.4
Mohammed Shami,"Maharashtra Cricket Association Stadium, Pune",49.0,49.0
Mohammed Shami,"Narendra Modi Stadium, Ahmedabad",46.46666666666667,46.46666666666667
Mohammed Shami,Punjab Cricket Association IS Bindra Stadium,39.55555555555556,39.55555555555556
Mohammed Shami,"Punjab Cricket Association IS Bindra Stadium, Mohali",11.333333333333334,11.333333333333334
Mohammed Shami,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",32.0,32.0
Mohammed Shami,"Punjab Cricket Association Stadium, Mohali",16.5,16.5
Mohammed Shami,Rajiv Gandhi International Stadium,27.5,27.5
Mohammed Shami,"Rajiv Gandhi International Stadium, Uppal",30.0,30.0
Mohammed Shami,Saurashtra Cricket Association Stadium,58.0,58.0
Mohammed Shami,Sawai Mansingh Stadium,19.75,19.75
Mohammed Shami,"Sawai Mansingh Stadium, Jaipur",40.0,40.0
Mohammed Shami,Sharjah Cricket Stadium,67.85714285714286,67.85714285714286
Mohammed Shami,Sheikh Zayed Stadium,22.857142857142858,22.857142857142858
Mohammed Shami,Wankhede Stadium,65.5,65.5
Mohammed Shami,"Wankhede Stadium, Mumbai",43.77777777777778,43.77777777777778
Mohammed Shami,"Zayed Cricket Stadium, Abu Dhabi",32.0,32.0
Mohammed Siraj,Arun Jaitley Stadium,28.0,28.0
Mohammed Siraj,"Arun Jaitley Stadium, Delhi",-3.0,-3.0
Mohammed Siraj,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",17.5,17.5
Mohammed Siraj,"Brabourne Stadium, Mumbai",5.6,5.6
Mohammed Siraj,"Dr DY Patil Sports Academy, Mumbai",32.2,32.2
Mohammed Siraj,Dubai International Cricket Stadium,29.5,29.5
Mohammed Siraj,Eden Gardens,13.0,13.0
Mohammed Siraj,"Eden Gardens, Kolkata",31.0,31.0
Mohammed Siraj,Feroz Shah Kotla,55.0,55.0
Mohammed Siraj,Green Park,118.0,118.0
Mohammed Siraj,"Himachal Pradesh Cricket Association Stadium, Dharamsala",86.0,86.0
Mohammed Siraj,Holkar Cricket Stadium,39.0,39.0
Mohammed Siraj,"M Chinnaswamy Stadium, Bengaluru",43.333333333333336,43.333333333333336
Mohammed Siraj,M.Chinnaswamy Stadium,30.0,30.0
Mohammed Siraj,MA Chidambaram Stadium,19.5,19.5
Mohammed Siraj,"MA Chidambaram Stadium, Chepauk, Chennai",20.6,20.6
Mohammed Siraj,Maharashtra Cricket Association Stadium,3.6666666666666665,3.6666666666666665
Mohammed Siraj,"Maharashtra Cricket Association Stadium, Pune",18.75,18.75
Mohammed Siraj,"Narendra Modi Stadium, Ahmedabad",20.0,20.0
Mohammed Siraj,Punjab Cricket Association IS Bindra Stadium,24.0,24.0
Mohammed Siraj,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",124.0,124.0
Mohammed Siraj,Rajiv Gandhi International Stadium,42.333333333333336,42.333333333333336
Mohammed Siraj,"Rajiv Gandhi International Stadium, Uppal",42.0,42.0
Mohammed Siraj,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",30.0,30.0
Mohammed Siraj,Sawai Mansingh Stadium,30.333333333333332,30.333333333333332
Mohammed Siraj,"Sawai Mansingh Stadium, Jaipur",34.0,34.0
Mohammed Siraj,Sharjah Cricket Stadium,15.714285714285714,15.714285714285714
Mohammed Siraj,Sheikh Zayed Stadium,53.6,53.6
Mohammed Siraj,Wankhede Stadium,17.333333333333332,17.333333333333332
Mohammed Siraj,"Wankhede Stadium, Mumbai",25.5,25.5
Mohammed Siraj,"Zayed Cricket Stadium, Abu Dhabi",12.333333333333334,12.333333333333334
Mohit Rathee,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",-1.0,-1.0
Mohit Sharma,"Arun Jaitley Stadium, Delhi",-4.0,-4.0
Mohit Sharma,Barabati Stadium,61.0,61.0
Mohit Sharma,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",57.5,57.5
Mohit Sharma,Brabourne Stadium,84.0,84.0
Mohit Sharma,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,50.0,50.0
Mohit Sharma,Dubai International Cricket Stadium,72.0,72.0
Mohit Sharma,Eden Gardens,21.083333333333332,21.083333333333332
Mohit Sharma,"Eden Gardens, Kolkata",-3.0,-3.0
Mohit Sharma,Feroz Shah Kotla,42.142857142857146,42.142857142857146
Mohit Sharma,Holkar Cricket Stadium,10.857142857142858,10.857142857142858
Mohit Sharma,JSCA International Stadium Complex,44.8,44.8
Mohit Sharma,M Chinnaswamy Stadium,20.375,20.375
Mohit Sharma,"M Chinnaswamy Stadium, Bengaluru",-2.6666666666666665,-2.6666666666666665
Mohit Sharma,M.Chinnaswamy Stadium,-1.0,-1.0
Mohit Sharma,"MA Chidambaram Stadium, Chepauk",40.0,40.0
Mohit Sharma,"MA Chidambaram Stadium, Chepauk, Chennai",54.0,54.0
Mohit Sharma,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",88.0,88.0
Mohit Sharma,Maharashtra Cricket Association Stadium,11.25,11.25
Mohit Sharma,"Narendra Modi Stadium, Ahmedabad",65.14285714285714,65.14285714285714
Mohit Sharma,Punjab Cricket Association IS Bindra Stadium,43.333333333333336,43.333333333333336
Mohit Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",27.384615384615383,27.384615384615383
Mohit Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",68.0,68.0
Mohit Sharma,"Rajiv Gandhi International Stadium, Uppal",39.6,39.6
Mohit Sharma,"Sardar Patel Stadium, Motera",7.0,7.0
Mohit Sharma,Saurashtra Cricket Association Stadium,31.5,31.5
Mohit Sharma,Sawai Mansingh Stadium,25.0,25.0
Mohit Sharma,"Sawai Mansingh Stadium, Jaipur",24.5,24.5
Mohit Sharma,Shaheed Veer Narayan Singh International Stadium,4.0,4.0
Mohit Sharma,Sharjah Cricket Stadium,56.0,56.0
Mohit Sharma,Sheikh Zayed Stadium,17.0,17.0
Mohit Sharma,Subrata Roy Sahara Stadium,94.0,94.0
Mohit Sharma,Wankhede Stadium,20.75,20.75
Mohit Sharma,"Wankhede Stadium, Mumbai",33.0,33.0
Mohsin Khan,"Arun Jaitley Stadium, Delhi",11.0,11.0
Mohsin Khan,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",26.285714285714285,26.285714285714285
Mohsin Khan,"Brabourne Stadium, Mumbai",10.0,10.0
Mohsin Khan,"Dr DY Patil Sports Academy, Mumbai",99.0,99.0
Mohsin Khan,"Eden Gardens, Kolkata",32.666666666666664,32.666666666666664
Mohsin Khan,"MA Chidambaram Stadium, Chepauk, Chennai",19.333333333333332,19.333333333333332
Mohsin Khan,"Maharashtra Cricket Association Stadium, Pune",40.4,40.4
Mohsin Khan,"Narendra Modi Stadium, Ahmedabad",23.0,23.0
Mohsin Khan,"Sawai Mansingh Stadium, Jaipur",29.0,29.0
Mohsin Khan,"Wankhede Stadium, Mumbai",50.25,50.25
Monu Kumar,Dubai International Cricket Stadium,4.0,4.0
Mujeeb Ur Rahman,Arun Jaitley Stadium,64.0,64.0
Mujeeb Ur Rahman,Dubai International Cricket Stadium,3.5,3.5
Mujeeb Ur Rahman,Eden Gardens,59.0,59.0
Mujeeb Ur Rahman,Holkar Cricket Stadium,48.333333333333336,48.333333333333336
Mujeeb Ur Rahman,M.Chinnaswamy Stadium,17.5,17.5
Mujeeb Ur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",30.0,30.0
Mujeeb Ur Rahman,Punjab Cricket Association IS Bindra Stadium,17.0,17.0
Mujeeb Ur Rahman,Rajiv Gandhi International Stadium,14.5,14.5
Mujeeb Ur Rahman,Sawai Mansingh Stadium,61.0,61.0
Mujeeb Ur Rahman,Sheikh Zayed Stadium,4.0,4.0
Mukesh Choudhary,"Brabourne Stadium, Mumbai",10.5,10.5
Mukesh Choudhary,"Dr DY Patil Sports Academy, Mumbai",53.0,53.0
Mukesh Choudhary,"Maharashtra Cricket Association Stadium, Pune",52.666666666666664,52.666666666666664
Mukesh Choudhary,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",-4.0,-4.0
Mukesh Choudhary,"Wankhede Stadium, Mumbai",29.0,29.0
Mukesh Kumar,"Arun Jaitley Stadium, Delhi",37.0,37.0
Mukesh Kumar,"Barsapara Cricket Stadium, Guwahati",29.0,29.0
Mukesh Kumar,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",11.0,11.0
Mukesh Kumar,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",87.0,87.0
Mukesh Kumar,"Himachal Pradesh Cricket Association Stadium, Dharamsala",26.0,26.0
Mukesh Kumar,"M Chinnaswamy Stadium, Bengaluru",45.0,45.0
Mukesh Kumar,"Narendra Modi Stadium, Ahmedabad",89.0,89.0
Mukesh Kumar,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,4.0
Mukesh Kumar,"Sawai Mansingh Stadium, Jaipur",27.0,27.0
Mustafizur Rahman,Arun Jaitley Stadium,34.0,34.0
Mustafizur Rahman,"Arun Jaitley Stadium, Delhi",40.0,40.0
Mustafizur Rahman,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",28.0,28.0
Mustafizur Rahman,"Brabourne Stadium, Mumbai",40.5,40.5
Mustafizur Rahman,"Dr DY Patil Sports Academy, Mumbai",10.0,10.0
Mustafizur Rahman,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,49.5,49.5
Mustafizur Rahman,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22.0,22.0
Mustafizur Rahman,Dubai International Cricket Stadium,33.0,33.0
Mustafizur Rahman,Eden Gardens,31.0,31.0
Mustafizur Rahman,Feroz Shah Kotla,7.0,7.0
Mustafizur Rahman,M Chinnaswamy Stadium,60.5,60.5
Mustafizur Rahman,"M Chinnaswamy Stadium, Bengaluru",-4.0,-4.0
Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",58.333333333333336,58.333333333333336
Mustafizur Rahman,"Maharashtra Cricket Association Stadium, Pune",44.0,44.0
Mustafizur Rahman,"Punjab Cricket Association IS Bindra Stadium, Mohali",34.0,34.0
Mustafizur Rahman,Rajiv Gandhi International Stadium,91.0,91.0
Mustafizur Rahman,"Rajiv Gandhi International Stadium, Uppal",39.285714285714285,39.285714285714285
Mustafizur Rahman,Saurashtra Cricket Association Stadium,41.0,41.0
Mustafizur Rahman,Sawai Mansingh Stadium,31.0,31.0
Mustafizur Rahman,Shaheed Veer Narayan Singh International Stadium,38.0,38.0
Mustafizur Rahman,Sharjah Cricket Stadium,11.5,11.5
Mustafizur Rahman,Wankhede Stadium,21.666666666666668,21.666666666666668
Mustafizur Rahman,"Wankhede Stadium, Mumbai",37.45454545454545,37.45454545454545
Mustafizur Rahman,"Zayed Cricket Stadium, Abu Dhabi",27.5,27.5
N Burger,"MA Chidambaram Stadium, Chepauk, Chennai",32.0,32.0
N Burger,"Sawai Mansingh Stadium, Jaipur",40.333333333333336,40.333333333333336
N Burger,"Wankhede Stadium, Mumbai",64.0,64.0
N Jagadeesan,"Brabourne Stadium, Mumbai",1.0,1.0
N Jagadeesan,Dubai International Cricket Stadium,53.0,53.0
N Jagadeesan,"Eden Gardens, Kolkata",34.0,34.0
N Jagadeesan,"M Chinnaswamy Stadium, Bengaluru",47.0,47.0
N Jagadeesan,"Narendra Modi Stadium, Ahmedabad",10.0,10.0
N Jagadeesan,Sharjah Cricket Stadium,0.0,0.0
N Jagadeesan,"Wankhede Stadium, Mumbai",30.5,30.5
N Saini,Feroz Shah Kotla,23.0,23.0
N Saini,Himachal Pradesh Cricket Association Stadium,1.0,1.0
N Saini,M Chinnaswamy Stadium,78.0,78.0
N Saini,"MA Chidambaram Stadium, Chepauk",10.0,10.0
N Saini,"Punjab Cricket Association Stadium, Mohali",12.0,12.0
N Saini,"Rajiv Gandhi International Stadium, Uppal",2.0,2.0
N Saini,Wankhede Stadium,54.0,54.0
NA Saini,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",-4.0,-4.0
NB Singh,M Chinnaswamy Stadium,10.0,10.0
NB Singh,Saurashtra Cricket Association Stadium,38.0,38.0
ND Doshi,Dr DY Patil Sports Academy,45.0,45.0
ND Doshi,Holkar Cricket Stadium,12.5,12.5
ND Doshi,"MA Chidambaram Stadium, Chepauk",0.0,0.0
ND Doshi,Sawai Mansingh Stadium,-2.0,-2.0
NJ Maddinson,Dubai International Cricket Stadium,20.0,20.0
NJ Maddinson,"MA Chidambaram Stadium, Chepauk",8.0,8.0
NJ Maddinson,Sharjah Cricket Stadium,8.0,8.0
NJ Rimmington,Dr DY Patil Sports Academy,6.0,6.0
NK Patel,Dr DY Patil Sports Academy,2.0,2.0
NK Patel,Kingsmead,18.0,18.0
NK Patel,Newlands,4.0,4.0
NK Patel,"Punjab Cricket Association Stadium, Mohali",105.0,105.0
NK Patel,Sawai Mansingh Stadium,33.0,33.0
NL McCullum,"MA Chidambaram Stadium, Chepauk",11.5,11.5
NL McCullum,Sawai Mansingh Stadium,10.5,10.5
NLTC Perera,"Brabourne Stadium, Mumbai",-6.0,-6.0
NLTC Perera,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17.2,17.2
NLTC Perera,Eden Gardens,24.333333333333332,24.333333333333332
NLTC Perera,Feroz Shah Kotla,15.625,15.625
NLTC Perera,M Chinnaswamy Stadium,29.75,29.75
NLTC Perera,Maharashtra Cricket Association Stadium,40.75,40.75
NLTC Perera,Nehru Stadium,50.333333333333336,50.333333333333336
NLTC Perera,"Punjab Cricket Association IS Bindra Stadium, Mohali",5.0,5.0
NLTC Perera,"Punjab Cricket Association Stadium, Mohali",46.5,46.5
NLTC Perera,"Rajiv Gandhi International Stadium, Uppal",40.86666666666667,40.86666666666667
NLTC Perera,Sawai Mansingh Stadium,19.0,19.0
NLTC Perera,Subrata Roy Sahara Stadium,1.0,1.0
NLTC Perera,Wankhede Stadium,1.4,1.4
NM Coulter-Nile,"Arun Jaitley Stadium, Delhi",7.0,7.0
NM Coulter-Nile,Brabourne Stadium,22.0,22.0
NM Coulter-Nile,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,24.0,24.0
NM Coulter-Nile,Dubai International Cricket Stadium,40.833333333333336,40.833333333333336
NM Coulter-Nile,Eden Gardens,33.75,33.75
NM Coulter-Nile,Feroz Shah Kotla,39.625,39.625
NM Coulter-Nile,Himachal Pradesh Cricket Association Stadium,25.5,25.5
NM Coulter-Nile,M Chinnaswamy Stadium,46.666666666666664,46.666666666666664
NM Coulter-Nile,"MA Chidambaram Stadium, Chepauk",49.5,49.5
NM Coulter-Nile,Maharashtra Cricket Association Stadium,19.0,19.0
NM Coulter-Nile,"Maharashtra Cricket Association Stadium, Pune",-1.0,-1.0
NM Coulter-Nile,"Rajiv Gandhi International Stadium, Uppal",45.0,45.0
NM Coulter-Nile,Shaheed Veer Narayan Singh International Stadium,60.5,60.5
NM Coulter-Nile,Sharjah Cricket Stadium,37.666666666666664,37.666666666666664
NM Coulter-Nile,Sheikh Zayed Stadium,27.0,27.0
NM Coulter-Nile,Wankhede Stadium,32.5,32.5
NM Coulter-Nile,"Zayed Cricket Stadium, Abu Dhabi",24.333333333333332,24.333333333333332
NS Naik,Arun Jaitley Stadium,11.0,11.0
NS Naik,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,1.0
NS Naik,"Rajiv Gandhi International Stadium, Uppal",26.0,26.0
NS Naik,Sheikh Zayed Stadium,1.0,1.0
NV Ojha,Brabourne Stadium,16.0,16.0
NV Ojha,De Beers Diamond Oval,12.0,12.0
NV Ojha,Dr DY Patil Sports Academy,17.0,17.0
NV Ojha,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,25.5,25.5
NV Ojha,Dubai International Cricket Stadium,18.0,18.0
NV Ojha,Eden Gardens,21.5,21.5
NV Ojha,Feroz Shah Kotla,19.8,19.8
NV Ojha,Himachal Pradesh Cricket Association Stadium,30.5,30.5
NV Ojha,JSCA International Stadium Complex,25.0,25.0
NV Ojha,Kingsmead,55.666666666666664,55.666666666666664
NV Ojha,M Chinnaswamy Stadium,22.833333333333332,22.833333333333332
NV Ojha,"MA Chidambaram Stadium, Chepauk",52.8,52.8
NV Ojha,Nehru Stadium,0.0,0.0
NV Ojha,OUTsurance Oval,13.0,13.0
NV Ojha,"Punjab Cricket Association Stadium, Mohali",34.5,34.5
NV Ojha,Rajiv Gandhi International Stadium,1.0,1.0
NV Ojha,"Rajiv Gandhi International Stadium, Uppal",33.88235294117647,33.88235294117647
NV Ojha,"Sardar Patel Stadium, Motera",57.6,57.6
NV Ojha,Sawai Mansingh Stadium,20.4,20.4
NV Ojha,Shaheed Veer Narayan Singh International Stadium,22.0,22.0
NV Ojha,St George's Park,0.0,0.0
NV Ojha,Subrata Roy Sahara Stadium,54.0,54.0
NV Ojha,SuperSport Park,90.0,90.0
NV Ojha,"Vidarbha Cricket Association Stadium, Jamtha",1.0,1.0
NV Ojha,Wankhede Stadium,10.0,10.0
Naman Dhir,"Eden Gardens, Kolkata",33.0,33.0
Naman Dhir,"Narendra Modi Stadium, Ahmedabad",16.0,16.0
Naman Dhir,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",54.0,54.0
Naman Dhir,"Wankhede Stadium, Mumbai",22.0,22.0
Nathan Ellis,"Arun Jaitley Stadium, Delhi",58.0,58.0
Nathan Ellis,"Barsapara Cricket Stadium, Guwahati",78.0,78.0
Nathan Ellis,"Brabourne Stadium, Mumbai",2.5,2.5
Nathan Ellis,Dubai International Cricket Stadium,0.0,0.0
Nathan Ellis,"Eden Gardens, Kolkata",31.0,31.0
Nathan Ellis,"Himachal Pradesh Cricket Association Stadium, Dharamsala",17.5,17.5
Nathan Ellis,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",29.25,29.25
Nathan Ellis,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.5,2.5
Nathan Ellis,Sharjah Cricket Stadium,13.5,13.5
Nathan Ellis,"Wankhede Stadium, Mumbai",71.5,71.5
Nathan Ellis,"Zayed Cricket Stadium, Abu Dhabi",23.5,23.5
Navdeep Saini,Arun Jaitley Stadium,30.0,30.0
Navdeep Saini,"Dr DY Patil Sports Academy, Mumbai",28.0,28.0
Navdeep Saini,Dubai International Cricket Stadium,21.0,21.0
Navdeep Saini,Eden Gardens,37.0,37.0
Navdeep Saini,"Himachal Pradesh Cricket Association Stadium, Dharamsala",88.0,88.0
Navdeep Saini,M.Chinnaswamy Stadium,40.125,40.125
Navdeep Saini,MA Chidambaram Stadium,9.5,9.5
Navdeep Saini,Punjab Cricket Association IS Bindra Stadium,17.0,17.0
Navdeep Saini,Sawai Mansingh Stadium,10.0,10.0
Navdeep Saini,Sharjah Cricket Stadium,18.75,18.75
Navdeep Saini,Sheikh Zayed Stadium,22.75,22.75
Navdeep Saini,Wankhede Stadium,1.0,1.0
Navdeep Saini,"Wankhede Stadium, Mumbai",5.666666666666667,5.666666666666667
Naveen-ul-Haq,"Arun Jaitley Stadium, Delhi",26.0,26.0
Naveen-ul-Haq,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",40.44444444444444,40.44444444444444
Naveen-ul-Haq,"Eden Gardens, Kolkata",3.0,3.0
Naveen-ul-Haq,"M Chinnaswamy Stadium, Bengaluru",63.0,63.0
Naveen-ul-Haq,"MA Chidambaram Stadium, Chepauk, Chennai",59.0,59.0
Naveen-ul-Haq,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",89.0,89.0
Naveen-ul-Haq,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",-5.0,-5.0
Naveen-ul-Haq,"Sawai Mansingh Stadium, Jaipur",35.0,35.0
Naveen-ul-Haq,"Wankhede Stadium, Mumbai",52.0,52.0
Nehal Wadhera,"Arun Jaitley Stadium, Delhi",8.0,8.0
Nehal Wadhera,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",51.0,51.0
Nehal Wadhera,"Eden Gardens, Kolkata",3.0,3.0
Nehal Wadhera,"M Chinnaswamy Stadium, Bengaluru",37.0,37.0
Nehal Wadhera,"MA Chidambaram Stadium, Chepauk, Chennai",76.5,76.5
Nehal Wadhera,"Narendra Modi Stadium, Ahmedabad",41.0,41.0
Nehal Wadhera,"Sawai Mansingh Stadium, Jaipur",89.0,89.0
Nehal Wadhera,"Wankhede Stadium, Mumbai",20.571428571428573,20.571428571428573
Nicholas Pooran,"Arun Jaitley Stadium, Delhi",117.0,117.0
Nicholas Pooran,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",25.357142857142858,25.357142857142858
Nicholas Pooran,"Brabourne Stadium, Mumbai",59.5,59.5
Nicholas Pooran,"Dr DY Patil Sports Academy, Mumbai",44.5,44.5
Nicholas Pooran,Dubai International Cricket Stadium,54.666666666666664,54.666666666666664
Nicholas Pooran,"Eden Gardens, Kolkata",96.5,96.5
Nicholas Pooran,"M Chinnaswamy Stadium, Bengaluru",103.0,103.0
Nicholas Pooran,M.Chinnaswamy Stadium,84.0,84.0
Nicholas Pooran,"MA Chidambaram Stadium, Chepauk, Chennai",41.333333333333336,41.333333333333336
Nicholas Pooran,"Maharashtra Cricket Association Stadium, Pune",40.666666666666664,40.666666666666664
Nicholas Pooran,"Narendra Modi Stadium, Ahmedabad",10.666666666666666,10.666666666666666
Nicholas Pooran,Punjab Cricket Association IS Bindra Stadium,54.333333333333336,54.333333333333336
Nicholas Pooran,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",83.0,83.0
Nicholas Pooran,Rajiv Gandhi International Stadium,41.0,41.0
Nicholas Pooran,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",83.0,83.0
Nicholas Pooran,Sawai Mansingh Stadium,16.0,16.0
Nicholas Pooran,"Sawai Mansingh Stadium, Jaipur",79.5,79.5
Nicholas Pooran,Sharjah Cricket Stadium,16.4,16.4
Nicholas Pooran,Sheikh Zayed Stadium,36.0,36.0
Nicholas Pooran,"Wankhede Stadium, Mumbai",34.625,34.625
Nicholas Pooran,"Zayed Cricket Stadium, Abu Dhabi",2.0,2.0
Nitish Kumar Reddy,"Arun Jaitley Stadium, Delhi",57.0,57.0
Nitish Kumar Reddy,"MA Chidambaram Stadium, Chepauk, Chennai",11.0,11.0
Nitish Kumar Reddy,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",73.5,73.5
Nitish Kumar Reddy,"Narendra Modi Stadium, Ahmedabad",4.0,4.0
